filename,cell_line,degradation,method,iou,improvement
SHSY5Y_Phase_B10_1_02d12h00m_2,SHSY5Y,combined_mild,DeBCR,0.3912669352972245,-0.015904778581150414
SHSY5Y_Phase_B10_1_02d12h00m_2,SHSY5Y,combined_mild,PI-DDPM,0.3931666562753289,-0.014005057603046045
SHSY5Y_Phase_B10_1_02d12h00m_2,SHSY5Y,combined_mild,PSF-Learning,0.2462851057506563,-0.16088660812771863
SHSY5Y_Phase_B10_1_02d12h00m_2,SHSY5Y,combined_mild,DoG_filter,0.4810977622674432,0.0739260483890683
SHSY5Y_Phase_B10_1_02d12h00m_2,SHSY5Y,combined_mild,DeBCR+DoG,0.49241684700790367,0.08524513312952875
SHSY5Y_Phase_B10_1_02d12h00m_2,SHSY5Y,HQ_reference,raw_HQ,0.7391144961316656,0.33194278225329066
SHSY5Y_Phase_B10_1_02d16h00m_2,SHSY5Y,noise_50,raw,0.471450841850775,0.0
SHSY5Y_Phase_B10_1_02d16h00m_2,SHSY5Y,noise_50,DeBCR,0.4648207736488824,-0.006630068201892603
SHSY5Y_Phase_B10_1_02d16h00m_2,SHSY5Y,noise_50,PI-DDPM,0.46559465686938917,-0.005856184981385848
SHSY5Y_Phase_B10_1_02d16h00m_2,SHSY5Y,noise_50,PSF-Learning,0.33324128368135936,-0.13820955816941566
SHSY5Y_Phase_B10_1_02d16h00m_2,SHSY5Y,noise_50,DoG_filter,0.4798407296723039,0.008389887821528885
SHSY5Y_Phase_B10_1_02d16h00m_2,SHSY5Y,noise_50,DeBCR+DoG,0.474763456943832,0.0033126150930569698
SHSY5Y_Phase_B10_1_02d16h00m_2,SHSY5Y,HQ_reference,raw_HQ,0.1210174004978535,-0.35043344135292154
SHSY5Y_Phase_B10_1_02d16h00m_2,SHSY5Y,combined_mild,raw,0.40926856185474164,0.0
SHSY5Y_Phase_B10_1_02d16h00m_2,SHSY5Y,combined_mild,DeBCR,0.3918552087917112,-0.017413353063030435
SHSY5Y_Phase_B10_1_02d16h00m_2,SHSY5Y,combined_mild,PI-DDPM,0.3949399755095501,-0.014328586345191519
SHSY5Y_Phase_B10_1_02d16h00m_2,SHSY5Y,combined_mild,PSF-Learning,0.24794211246822054,-0.1613264493865211
SHSY5Y_Phase_B10_1_02d16h00m_2,SHSY5Y,combined_mild,DoG_filter,0.49279736234143984,0.0835288004866982
SHSY5Y_Phase_B10_1_02d16h00m_2,SHSY5Y,combined_mild,DeBCR+DoG,0.4928556833650379,0.08358712151029624
SHSY5Y_Phase_B10_1_02d16h00m_2,SHSY5Y,HQ_reference,raw_HQ,0.1210174004978535,-0.2882511613568881
SHSY5Y_Phase_B10_1_02d20h00m_2,SHSY5Y,noise_50,raw,0.48068992436627767,0.0
SHSY5Y_Phase_B10_1_02d20h00m_2,SHSY5Y,noise_50,DeBCR,0.4874464332153639,0.00675650884908624
SHSY5Y_Phase_B10_1_02d20h00m_2,SHSY5Y,noise_50,PI-DDPM,0.48639220198399347,0.005702277617715801
SHSY5Y_Phase_B10_1_02d20h00m_2,SHSY5Y,noise_50,PSF-Learning,0.33643802826579927,-0.1442518961004784
SHSY5Y_Phase_B10_1_02d20h00m_2,SHSY5Y,noise_50,DoG_filter,0.4896519564203654,0.008962032054087743
SHSY5Y_Phase_B10_1_02d20h00m_2,SHSY5Y,noise_50,DeBCR+DoG,0.4934492756899738,0.012759351323696155
SHSY5Y_Phase_B10_1_02d20h00m_2,SHSY5Y,HQ_reference,raw_HQ,0.1425956300158163,-0.33809429435046134
SHSY5Y_Phase_B10_1_02d20h00m_2,SHSY5Y,combined_mild,raw,0.41802586900626115,0.0
SHSY5Y_Phase_B10_1_02d20h00m_2,SHSY5Y,combined_mild,DeBCR,0.39919437293586074,-0.01883149607040041
SHSY5Y_Phase_B10_1_02d20h00m_2,SHSY5Y,combined_mild,PI-DDPM,0.403611584900579,-0.01441428410568213
SHSY5Y_Phase_B10_1_02d20h00m_2,SHSY5Y,combined_mild,PSF-Learning,0.26183273153117986,-0.1561931374750813
SHSY5Y_Phase_B10_1_02d20h00m_2,SHSY5Y,combined_mild,DoG_filter,0.5053779845907392,0.08735211558447808
SHSY5Y_Phase_B10_1_02d20h00m_2,SHSY5Y,combined_mild,DeBCR+DoG,0.5347797171858356,0.11675384817957446
SHSY5Y_Phase_B10_1_02d20h00m_2,SHSY5Y,HQ_reference,raw_HQ,0.1425956300158163,-0.27543023899044483
SHSY5Y_Phase_B10_1_03d00h00m_3,SHSY5Y,noise_50,raw,0.4681141679761316,0.0
SHSY5Y_Phase_B10_1_03d00h00m_3,SHSY5Y,noise_50,DeBCR,0.4735303895353039,0.005416221559172318
SHSY5Y_Phase_B10_1_03d00h00m_3,SHSY5Y,noise_50,PI-DDPM,0.47364783983993247,0.005533671863800882
SHSY5Y_Phase_B10_1_03d00h00m_3,SHSY5Y,noise_50,PSF-Learning,0.33129573521855454,-0.13681843275757705
SHSY5Y_Phase_B10_1_03d00h00m_3,SHSY5Y,noise_50,DoG_filter,0.47459445702502523,0.006480289048893639
SHSY5Y_Phase_B10_1_03d00h00m_3,SHSY5Y,noise_50,DeBCR+DoG,0.47573037413322766,0.007616206157096073
SHSY5Y_Phase_B10_1_03d00h00m_3,SHSY5Y,HQ_reference,raw_HQ,0.1863275728908141,-0.28178659508531745
SHSY5Y_Phase_B10_1_03d00h00m_3,SHSY5Y,combined_mild,raw,0.38630552080642494,0.0
SHSY5Y_Phase_B10_1_03d00h00m_3,SHSY5Y,combined_mild,DeBCR,0.391641718445084,0.005336197638659057
SHSY5Y_Phase_B10_1_03d00h00m_3,SHSY5Y,combined_mild,PI-DDPM,0.3967147099297458,0.010409189123320839
SHSY5Y_Phase_B10_1_03d00h00m_3,SHSY5Y,combined_mild,PSF-Learning,0.26371301722183105,-0.12259250358459389
SHSY5Y_Phase_B10_1_03d00h00m_3,SHSY5Y,combined_mild,DoG_filter,0.5230878780744118,0.13678235726798688
SHSY5Y_Phase_B10_1_03d00h00m_3,SHSY5Y,combined_mild,DeBCR+DoG,0.5336951034830894,0.1473895826766644
SHSY5Y_Phase_B10_1_03d00h00m_3,SHSY5Y,HQ_reference,raw_HQ,0.1863275728908141,-0.19997794791561083
SHSY5Y_Phase_B10_1_03d04h00m_4,SHSY5Y,noise_50,raw,0.4833868606575572,0.0
SHSY5Y_Phase_B10_1_03d04h00m_4,SHSY5Y,noise_50,DeBCR,0.4891227439661272,0.00573588330857
SHSY5Y_Phase_B10_1_03d04h00m_4,SHSY5Y,noise_50,PI-DDPM,0.48811689916211787,0.004730038504560663
SHSY5Y_Phase_B10_1_03d04h00m_4,SHSY5Y,noise_50,PSF-Learning,0.3391078216778948,-0.14427903897966238
SHSY5Y_Phase_B10_1_03d04h00m_4,SHSY5Y,noise_50,DoG_filter,0.49609224603814733,0.012705385380590128
SHSY5Y_Phase_B10_1_03d04h00m_4,SHSY5Y,noise_50,DeBCR+DoG,0.4881376238124968,0.004750763154939608
SHSY5Y_Phase_B10_1_03d04h00m_4,SHSY5Y,HQ_reference,raw_HQ,0.19506110962285728,-0.28832575103469993
SHSY5Y_Phase_B10_1_03d04h00m_4,SHSY5Y,combined_mild,raw,0.3991301691742492,0.0
SHSY5Y_Phase_B10_1_03d04h00m_4,SHSY5Y,combined_mild,DeBCR,0.40905897205496633,0.009928802880717125
SHSY5Y_Phase_B10_1_03d04h00m_4,SHSY5Y,combined_mild,PI-DDPM,0.41143741984621673,0.012307250671967529
SHSY5Y_Phase_B10_1_03d04h00m_4,SHSY5Y,combined_mild,PSF-Learning,0.27523421403121334,-0.12389595514303586
SHSY5Y_Phase_B10_1_03d04h00m_4,SHSY5Y,combined_mild,DoG_filter,0.5417251729965611,0.14259500382231188
SHSY5Y_Phase_B10_1_03d04h00m_4,SHSY5Y,combined_mild,DeBCR+DoG,0.5192769628845068,0.12014679371025755
SHSY5Y_Phase_B10_1_03d04h00m_4,SHSY5Y,HQ_reference,raw_HQ,0.19506110962285728,-0.20406905955139193
SHSY5Y_Phase_B10_1_03d08h00m_4,SHSY5Y,noise_50,raw,0.4788231921735355,0.0
SHSY5Y_Phase_B10_1_03d08h00m_4,SHSY5Y,noise_50,DeBCR,0.4847932408103089,0.005970048636773417
SHSY5Y_Phase_B10_1_03d08h00m_4,SHSY5Y,noise_50,PI-DDPM,0.4830765828222425,0.0042533906487070006
SHSY5Y_Phase_B10_1_03d08h00m_4,SHSY5Y,noise_50,PSF-Learning,0.33631721289519845,-0.14250597927833702
SHSY5Y_Phase_B10_1_03d08h00m_4,SHSY5Y,noise_50,DoG_filter,0.49290238724983826,0.014079195076302786
SHSY5Y_Phase_B10_1_03d08h00m_4,SHSY5Y,noise_50,DeBCR+DoG,0.48816478932472523,0.009341597151189762
SHSY5Y_Phase_B10_1_03d08h00m_4,SHSY5Y,HQ_reference,raw_HQ,0.23776986645239617,-0.2410533257211393
SHSY5Y_Phase_B10_1_03d08h00m_4,SHSY5Y,combined_mild,raw,0.38921925194231777,0.0
SHSY5Y_Phase_B10_1_03d08h00m_4,SHSY5Y,combined_mild,DeBCR,0.39773748495142064,0.008518233009102871
SHSY5Y_Phase_B10_1_03d08h00m_4,SHSY5Y,combined_mild,PI-DDPM,0.4000005654637368,0.010781313521419034
SHSY5Y_Phase_B10_1_03d08h00m_4,SHSY5Y,combined_mild,PSF-Learning,0.275073032457907,-0.11414621948441078
SHSY5Y_Phase_B10_1_03d08h00m_4,SHSY5Y,combined_mild,DoG_filter,0.5292911905597771,0.14007193861745937
SHSY5Y_Phase_B10_1_03d08h00m_4,SHSY5Y,combined_mild,DeBCR+DoG,0.5284934265575584,0.1392741746152406
SHSY5Y_Phase_B10_1_03d08h00m_4,SHSY5Y,HQ_reference,raw_HQ,0.23776986645239617,-0.1514493854899216
SHSY5Y_Phase_B10_1_03d12h00m_4,SHSY5Y,noise_50,raw,0.492573373739051,0.0
SHSY5Y_Phase_B10_1_03d12h00m_4,SHSY5Y,noise_50,DeBCR,0.4852766527604373,-0.007296720978613724
SHSY5Y_Phase_B10_1_03d12h00m_4,SHSY5Y,noise_50,PI-DDPM,0.4850806585546784,-0.007492715184372611
SHSY5Y_Phase_B10_1_03d12h00m_4,SHSY5Y,noise_50,PSF-Learning,0.3424275642559443,-0.15014580948310674
SHSY5Y_Phase_B10_1_03d12h00m_4,SHSY5Y,noise_50,DoG_filter,0.5037953105845304,0.011221936845479397
SHSY5Y_Phase_B10_1_03d12h00m_4,SHSY5Y,noise_50,DeBCR+DoG,0.5036967758359251,0.011123402096874069
SHSY5Y_Phase_B10_1_03d12h00m_4,SHSY5Y,HQ_reference,raw_HQ,0.23927755120333438,-0.25329582253571664
SHSY5Y_Phase_B10_1_03d12h00m_4,SHSY5Y,combined_mild,raw,0.411676028587343,0.0
SHSY5Y_Phase_B10_1_03d12h00m_4,SHSY5Y,combined_mild,DeBCR,0.41820452261167396,0.0065284940243309775
SHSY5Y_Phase_B10_1_03d12h00m_4,SHSY5Y,combined_mild,PI-DDPM,0.42326390524020974,0.011587876652866758
SHSY5Y_Phase_B10_1_03d12h00m_4,SHSY5Y,combined_mild,PSF-Learning,0.2839689417252799,-0.12770708686206306
SHSY5Y_Phase_B10_1_03d12h00m_4,SHSY5Y,combined_mild,DoG_filter,0.5372028250273551,0.12552679644001208
SHSY5Y_Phase_B10_1_03d12h00m_4,SHSY5Y,combined_mild,DeBCR+DoG,0.5310093914235872,0.11933336283624418
SHSY5Y_Phase_B10_1_03d12h00m_4,SHSY5Y,HQ_reference,raw_HQ,0.23927755120333438,-0.1723984773840086
SHSY5Y_Phase_B10_2_00d04h00m_1,SHSY5Y,noise_50,raw,0.26422548356988834,0.0
SHSY5Y_Phase_B10_2_00d04h00m_1,SHSY5Y,noise_50,DeBCR,0.26663979342190863,0.002414309852020291
SHSY5Y_Phase_B10_2_00d04h00m_1,SHSY5Y,noise_50,PI-DDPM,0.266077337468229,0.0018518538983406385
SHSY5Y_Phase_B10_2_00d04h00m_1,SHSY5Y,noise_50,PSF-Learning,0.21599473564611424,-0.0482307479237741
SHSY5Y_Phase_B10_2_00d04h00m_1,SHSY5Y,noise_50,DoG_filter,0.2662381596752368,0.002012676105348443
SHSY5Y_Phase_B10_2_00d04h00m_1,SHSY5Y,noise_50,DeBCR+DoG,0.2642726738867294,4.719031684108366e-05
SHSY5Y_Phase_B10_2_00d04h00m_1,SHSY5Y,HQ_reference,raw_HQ,0.32791695925287373,0.06369147568298539
SHSY5Y_Phase_B10_2_00d04h00m_1,SHSY5Y,combined_mild,raw,0.20448764979212522,0.0
SHSY5Y_Phase_B10_2_00d04h00m_1,SHSY5Y,combined_mild,DeBCR,0.19677749276234938,-0.007710157029775844
SHSY5Y_Phase_B10_2_00d04h00m_1,SHSY5Y,combined_mild,PI-DDPM,0.19971495259537728,-0.004772697196747944
SHSY5Y_Phase_B10_2_00d04h00m_1,SHSY5Y,combined_mild,PSF-Learning,0.10546208477402821,-0.099025565018097
SHSY5Y_Phase_B10_2_00d04h00m_1,SHSY5Y,combined_mild,DoG_filter,0.2677236889921158,0.06323603919999057
SHSY5Y_Phase_B10_2_00d04h00m_1,SHSY5Y,combined_mild,DeBCR+DoG,0.274374460742019,0.06988681094989377
SHSY5Y_Phase_B10_2_00d04h00m_1,SHSY5Y,HQ_reference,raw_HQ,0.32791695925287373,0.12342930946074851
BV2_Phase_B4_1_00d00h00m_4,BV2,noise_50,raw,0.04217024924723988,0.0
BV2_Phase_B4_1_00d00h00m_4,BV2,noise_50,DeBCR,0.04052449511434138,-0.001645754132898504
BV2_Phase_B4_1_00d00h00m_4,BV2,noise_50,PI-DDPM,0.04206805308636871,-0.0001021961608711694
BV2_Phase_B4_1_00d00h00m_4,BV2,noise_50,PSF-Learning,0.042977772166563934,0.0008075229193240524
BV2_Phase_B4_1_00d00h00m_4,BV2,noise_50,DoG_filter,0.040835840751653855,-0.0013344084955860258
BV2_Phase_B4_1_00d00h00m_4,BV2,noise_50,DeBCR+DoG,0.041953624528156534,-0.00021662471908334702
BV2_Phase_B4_1_00d00h00m_4,BV2,HQ_reference,raw_HQ,0.03573311623917147,-0.006437133008068412
BV2_Phase_B4_1_00d00h00m_4,BV2,combined_mild,raw,0.04273151728681504,0.0
BV2_Phase_B4_1_00d00h00m_4,BV2,combined_mild,DeBCR,0.03826391294901081,-0.004467604337804229
BV2_Phase_B4_1_00d00h00m_4,BV2,combined_mild,PI-DDPM,0.04174918658933371,-0.0009823306974813331
BV2_Phase_B4_1_00d00h00m_4,BV2,combined_mild,PSF-Learning,0.08944401742249551,0.04671250013568047
BV2_Phase_B4_1_00d00h00m_4,BV2,combined_mild,DoG_filter,0.03377498428661219,-0.008956533000202847
BV2_Phase_B4_1_00d00h00m_4,BV2,combined_mild,DeBCR+DoG,0.21745983631403457,0.17472831902721953
BV2_Phase_B4_1_00d00h00m_4,BV2,HQ_reference,raw_HQ,0.03573311623917147,-0.006998401047643571
BV2_Phase_B4_1_00d04h00m_4,BV2,noise_50,raw,0.04161099047937197,0.0
BV2_Phase_B4_1_00d04h00m_4,BV2,noise_50,DeBCR,0.039347142592935085,-0.0022638478864368886
BV2_Phase_B4_1_00d04h00m_4,BV2,noise_50,PI-DDPM,0.04135121196493038,-0.00025977851444159566
BV2_Phase_B4_1_00d04h00m_4,BV2,noise_50,PSF-Learning,0.042520802991825174,0.0009098125124532008
BV2_Phase_B4_1_00d04h00m_4,BV2,noise_50,DoG_filter,0.042261394933761416,0.000650404454389443
BV2_Phase_B4_1_00d04h00m_4,BV2,noise_50,DeBCR+DoG,0.04362101313320826,0.002010022653836284
BV2_Phase_B4_1_00d04h00m_4,BV2,HQ_reference,raw_HQ,0.033971975510672416,-0.007639014968699558
BV2_Phase_B4_1_00d04h00m_4,BV2,combined_mild,raw,0.043222206915553105,0.0
BV2_Phase_B4_1_00d04h00m_4,BV2,combined_mild,DeBCR,0.03960390217512746,-0.003618304740425647
BV2_Phase_B4_1_00d04h00m_4,BV2,combined_mild,PI-DDPM,0.04258484206300951,-0.0006373648525435927
BV2_Phase_B4_1_00d04h00m_4,BV2,combined_mild,PSF-Learning,0.10388284995490578,0.060660643039352674
BV2_Phase_B4_1_00d04h00m_4,BV2,combined_mild,DoG_filter,0.035220593138796004,-0.0080016137767571
BV2_Phase_B4_1_00d04h00m_4,BV2,combined_mild,DeBCR+DoG,0.2608643457382953,0.2176421388227422
BV2_Phase_B4_1_00d04h00m_4,BV2,HQ_reference,raw_HQ,0.033971975510672416,-0.009250231404880689
BV2_Phase_B4_1_00d12h00m_3,BV2,noise_50,raw,0.04842253227821741,0.0
BV2_Phase_B4_1_00d12h00m_3,BV2,noise_50,DeBCR,0.04736350191035701,-0.0010590303678604043
BV2_Phase_B4_1_00d12h00m_3,BV2,noise_50,PI-DDPM,0.048110478582678785,-0.00031205369553862633
BV2_Phase_B4_1_00d12h00m_3,BV2,noise_50,PSF-Learning,0.04861197972232237,0.0001894474441049565
BV2_Phase_B4_1_00d12h00m_3,BV2,noise_50,DoG_filter,0.04727897030588092,-0.0011435619723364904
BV2_Phase_B4_1_00d12h00m_3,BV2,noise_50,DeBCR+DoG,0.04844981389449169,2.7281616274278664e-05
BV2_Phase_B4_1_00d12h00m_3,BV2,HQ_reference,raw_HQ,0.038584383188115946,-0.009838149090101465
BV2_Phase_B4_1_00d12h00m_3,BV2,combined_mild,raw,0.04611695886544119,0.0
BV2_Phase_B4_1_00d12h00m_3,BV2,combined_mild,DeBCR,0.04221954862745782,-0.003897410237983373
BV2_Phase_B4_1_00d12h00m_3,BV2,combined_mild,PI-DDPM,0.04550280600637039,-0.0006141528590708004
BV2_Phase_B4_1_00d12h00m_3,BV2,combined_mild,PSF-Learning,0.09793744024040432,0.05182048137496313
BV2_Phase_B4_1_00d12h00m_3,BV2,combined_mild,DoG_filter,0.04181600392363993,-0.004300954941801258
BV2_Phase_B4_1_00d12h00m_3,BV2,combined_mild,DeBCR+DoG,0.04369718659906551,-0.002419772266375679
BV2_Phase_B4_1_00d12h00m_3,BV2,HQ_reference,raw_HQ,0.038584383188115946,-0.007532575677325244
BV2_Phase_B4_1_00d16h00m_4,BV2,noise_50,raw,0.05711542213960749,0.0
BV2_Phase_B4_1_00d16h00m_4,BV2,noise_50,DeBCR,0.05460906522922228,-0.002506356910385213
BV2_Phase_B4_1_00d16h00m_4,BV2,noise_50,PI-DDPM,0.05635139128676528,-0.0007640308528422124
BV2_Phase_B4_1_00d16h00m_4,BV2,noise_50,PSF-Learning,0.05682592754694238,-0.0002894945926651127
BV2_Phase_B4_1_00d16h00m_4,BV2,noise_50,DoG_filter,0.0582505190590417,0.0011350969194342114
BV2_Phase_B4_1_00d16h00m_4,BV2,noise_50,DeBCR+DoG,0.06059608685084664,0.0034806647112391453
BV2_Phase_B4_1_00d16h00m_4,BV2,HQ_reference,raw_HQ,0.045793120785196685,-0.011322301354410806
BV2_Phase_B4_1_00d16h00m_4,BV2,combined_mild,raw,0.06499282116175505,0.0
BV2_Phase_B4_1_00d16h00m_4,BV2,combined_mild,DeBCR,0.06037229976834158,-0.004620521393413464
BV2_Phase_B4_1_00d16h00m_4,BV2,combined_mild,PI-DDPM,0.06311806791527681,-0.0018747532464782335
BV2_Phase_B4_1_00d16h00m_4,BV2,combined_mild,PSF-Learning,0.1314255892841611,0.06643276812240605
BV2_Phase_B4_1_00d16h00m_4,BV2,combined_mild,DoG_filter,0.05214498270060417,-0.012847838461150875
BV2_Phase_B4_1_00d16h00m_4,BV2,combined_mild,DeBCR+DoG,0.27939776758674395,0.21440494642498892
BV2_Phase_B4_1_00d16h00m_4,BV2,HQ_reference,raw_HQ,0.045793120785196685,-0.01919970037655836
BV2_Phase_B4_1_00d20h00m_4,BV2,noise_50,raw,0.06640551567160008,0.0
BV2_Phase_B4_1_00d20h00m_4,BV2,noise_50,DeBCR,0.06362840491257911,-0.0027771107590209704
BV2_Phase_B4_1_00d20h00m_4,BV2,noise_50,PI-DDPM,0.0651751217134847,-0.001230393958115375
BV2_Phase_B4_1_00d20h00m_4,BV2,noise_50,PSF-Learning,0.06303830580639776,-0.0033672098652023225
BV2_Phase_B4_1_00d20h00m_4,BV2,noise_50,DoG_filter,0.06845529505907146,0.002049779387471376
BV2_Phase_B4_1_00d20h00m_4,BV2,noise_50,DeBCR+DoG,0.0706300250560995,0.00422450938449942
BV2_Phase_B4_1_00d20h00m_4,BV2,HQ_reference,raw_HQ,0.05351881713083167,-0.012886698540768411
BV2_Phase_B4_1_00d20h00m_4,BV2,combined_mild,raw,0.0728099910793934,0.0
BV2_Phase_B4_1_00d20h00m_4,BV2,combined_mild,DeBCR,0.06766008164581377,-0.005149909433579625
BV2_Phase_B4_1_00d20h00m_4,BV2,combined_mild,PI-DDPM,0.07106197956312135,-0.0017480115162720467
BV2_Phase_B4_1_00d20h00m_4,BV2,combined_mild,PSF-Learning,0.1270713140287173,0.0542613229493239
BV2_Phase_B4_1_00d20h00m_4,BV2,combined_mild,DoG_filter,0.06310205423807497,-0.009707936841318432
BV2_Phase_B4_1_00d20h00m_4,BV2,combined_mild,DeBCR+DoG,0.2917718508762302,0.2189618597968368
BV2_Phase_B4_1_00d20h00m_4,BV2,HQ_reference,raw_HQ,0.05351881713083167,-0.01929117394856173
BV2_Phase_B4_1_01d00h00m_4,BV2,noise_50,raw,0.08438110093839574,0.0
BV2_Phase_B4_1_01d00h00m_4,BV2,noise_50,DeBCR,0.08057733034898776,-0.0038037705894079787
BV2_Phase_B4_1_01d00h00m_4,BV2,noise_50,PI-DDPM,0.08219647967384061,-0.0021846212645551255
BV2_Phase_B4_1_01d00h00m_4,BV2,noise_50,PSF-Learning,0.07810627113536679,-0.0062748298030289446
BV2_Phase_B4_1_01d00h00m_4,BV2,noise_50,DoG_filter,0.08916163641980454,0.004780535481408804
BV2_Phase_B4_1_01d00h00m_4,BV2,noise_50,DeBCR+DoG,0.09179010944546971,0.007409008507073975
BV2_Phase_B4_1_01d00h00m_4,BV2,HQ_reference,raw_HQ,0.06892527834104908,-0.015455822597346652
BV2_Phase_B4_1_01d00h00m_4,BV2,combined_mild,raw,0.09131056283194068,0.0
BV2_Phase_B4_1_01d00h00m_4,BV2,combined_mild,DeBCR,0.08521722533163423,-0.006093337500306453
BV2_Phase_B4_1_01d00h00m_4,BV2,combined_mild,PI-DDPM,0.08954465087641007,-0.001765911955530608
BV2_Phase_B4_1_01d00h00m_4,BV2,combined_mild,PSF-Learning,0.14470950305416255,0.05339894022222187
BV2_Phase_B4_1_01d00h00m_4,BV2,combined_mild,DoG_filter,0.08254420992584141,-0.00876635290609927
BV2_Phase_B4_1_01d00h00m_4,BV2,combined_mild,DeBCR+DoG,0.28540034935482056,0.1940897865228799
BV2_Phase_B4_1_01d00h00m_4,BV2,HQ_reference,raw_HQ,0.06892527834104908,-0.022385284490891597
BV2_Phase_B4_1_01d08h00m_1,BV2,noise_50,raw,0.1220019655312927,0.0
BV2_Phase_B4_1_01d08h00m_1,BV2,noise_50,DeBCR,0.12031962697287911,-0.0016823385584135847
BV2_Phase_B4_1_01d08h00m_1,BV2,noise_50,PI-DDPM,0.12135903558550284,-0.0006429299457898496
BV2_Phase_B4_1_01d08h00m_1,BV2,noise_50,PSF-Learning,0.11239895237855398,-0.009603013152738718
BV2_Phase_B4_1_01d08h00m_1,BV2,noise_50,DoG_filter,0.1202898688281858,-0.0017120967031068884
BV2_Phase_B4_1_01d08h00m_1,BV2,noise_50,DeBCR+DoG,0.12286873766174172,0.0008667721304490283
BV2_Phase_B4_1_01d08h00m_1,BV2,HQ_reference,raw_HQ,0.23575857951700496,0.11375661398571227
BV2_Phase_B4_1_01d08h00m_1,BV2,combined_mild,raw,0.12479559577019514,0.0
BV2_Phase_B4_1_01d08h00m_1,BV2,combined_mild,DeBCR,0.11844842095235071,-0.006347174817844428
BV2_Phase_B4_1_01d08h00m_1,BV2,combined_mild,PI-DDPM,0.1230238909659799,-0.001771704804215235
BV2_Phase_B4_1_01d08h00m_1,BV2,combined_mild,PSF-Learning,0.17713862641016953,0.05234303063997439
BV2_Phase_B4_1_01d08h00m_1,BV2,combined_mild,DoG_filter,0.11623713586998913,-0.008558459900206011
BV2_Phase_B4_1_01d08h00m_1,BV2,combined_mild,DeBCR+DoG,0.266760403851036,0.14196480808084086
BV2_Phase_B4_1_01d08h00m_1,BV2,HQ_reference,raw_HQ,0.23575857951700496,0.11096298374680982
BV2_Phase_B4_1_01d16h00m_1,BV2,noise_50,raw,0.20055586533770126,0.0
BV2_Phase_B4_1_01d16h00m_1,BV2,noise_50,DeBCR,0.19650188181583178,-0.004053983521869475
BV2_Phase_B4_1_01d16h00m_1,BV2,noise_50,PI-DDPM,0.19972195055631817,-0.0008339147813830883
BV2_Phase_B4_1_01d16h00m_1,BV2,noise_50,PSF-Learning,0.17518161887976616,-0.025374246457935096
BV2_Phase_B4_1_01d16h00m_1,BV2,noise_50,DoG_filter,0.19847973705434963,-0.0020761282833516304
BV2_Phase_B4_1_01d16h00m_1,BV2,noise_50,DeBCR+DoG,0.20197304372282196,0.0014171783851207043
BV2_Phase_B4_1_01d16h00m_1,BV2,HQ_reference,raw_HQ,0.23509834235162758,0.03454247701392632
BV2_Phase_B4_1_01d16h00m_1,BV2,combined_mild,raw,0.20292027993673856,0.0
BV2_Phase_B4_1_01d16h00m_1,BV2,combined_mild,DeBCR,0.19130644156138463,-0.01161383837535393
BV2_Phase_B4_1_01d16h00m_1,BV2,combined_mild,PI-DDPM,0.2014971039861105,-0.0014231759506280472
BV2_Phase_B4_1_01d16h00m_1,BV2,combined_mild,PSF-Learning,0.22740551606744416,0.024485236130705607
BV2_Phase_B4_1_01d16h00m_1,BV2,combined_mild,DoG_filter,0.18122669785803056,-0.021693582078708
BV2_Phase_B4_1_01d16h00m_1,BV2,combined_mild,DeBCR+DoG,0.26290319119256605,0.0599829112558275
BV2_Phase_B4_1_01d16h00m_1,BV2,HQ_reference,raw_HQ,0.23509834235162758,0.03217806241488902
BV2_Phase_B4_1_01d20h00m_2,BV2,noise_50,raw,0.27035295607640125,0.0
BV2_Phase_B4_1_01d20h00m_2,BV2,noise_50,DeBCR,0.2642359461599367,-0.0061170099164645775
BV2_Phase_B4_1_01d20h00m_2,BV2,noise_50,PI-DDPM,0.2678246642363014,-0.002528291840099839
BV2_Phase_B4_1_01d20h00m_2,BV2,noise_50,PSF-Learning,0.22198001145369567,-0.04837294462270558
BV2_Phase_B4_1_01d20h00m_2,BV2,noise_50,DoG_filter,0.2717985362942488,0.0014455802178475752
BV2_Phase_B4_1_01d20h00m_2,BV2,noise_50,DeBCR+DoG,0.2765190012155995,0.006166045139198273
BV2_Phase_B4_1_01d20h00m_2,BV2,HQ_reference,raw_HQ,0.2747532701076834,0.00440031403128216
BV2_Phase_B4_1_01d20h00m_2,BV2,combined_mild,raw,0.27114610806789746,0.0
BV2_Phase_B4_1_01d20h00m_2,BV2,combined_mild,DeBCR,0.2552033950936756,-0.01594271297422184
BV2_Phase_B4_1_01d20h00m_2,BV2,combined_mild,PI-DDPM,0.2692437226359316,-0.0019023854319658584
BV2_Phase_B4_1_01d20h00m_2,BV2,combined_mild,PSF-Learning,0.2792066323121881,0.008060524244290657
BV2_Phase_B4_1_01d20h00m_2,BV2,combined_mild,DoG_filter,0.24617841917595581,-0.024967688891941647
BV2_Phase_B4_1_01d20h00m_2,BV2,combined_mild,DeBCR+DoG,0.31335434865720735,0.04220824058930989
BV2_Phase_B4_1_01d20h00m_2,BV2,HQ_reference,raw_HQ,0.2747532701076834,0.0036071620397859494
BV2_Phase_B4_1_02d00h00m_2,BV2,noise_50,raw,0.3488595728918838,0.0
BV2_Phase_B4_1_02d00h00m_2,BV2,noise_50,DeBCR,0.34248097011471335,-0.00637860277717045
